Year,Status,Income Level,Marginal Tax Rate
1955,Head of Household,50000000,0.91
1955,Head of Household,100000000,0.91
1955,Head of Household,500000000,0.91
1955,Head of Household,1000000000,0.91
1955,Married Filing Jointly,20000,0.2
1955,Married Filing Jointly,30000,0.2
1955,Married Filing Jointly,40000,0.22
1955,Married Filing Jointly,50000,0.22
1955,Married Filing Jointly,70000,0.22
1955,Married Filing Jointly,100000,0.26
1955,Married Filing Jointly,150000,0.3
1955,Married Filing Jointly,200000,0.38
1955,Married Filing Jointly,250000,0.43
1955,Married Filing Jointly,300000,0.47
1955,Married Filing Jointly,500000,0.59
1955,Married Filing Jointly,800000,0.6900000000000001
1955,Married Filing Jointly,1000000,0.75
1955,Married Filing Jointly,1500000,0.81
1955,Married Filing Jointly,2000000,0.89
1955,Married Filing Jointly,5000000,0.91
1955,Married Filing Jointly,10000000,0.91
1955,Married Filing Jointly,20000000,0.91
1955,Married Filing Jointly,50000000,0.91
1955,Married Filing Jointly,100000000,0.91
1955,Married Filing Jointly,500000000,0.91
1955,Married Filing Jointly,1000000000,0.91
1955,Married Filing Seperately,20000,0.22
1955,Married Filing Seperately,30000,0.22
1955,Married Filing Seperately,40000,0.26
1955,Married Filing Seperately,50000,0.26
1955,Married Filing Seperately,70000,0.3
1955,Married Filing Seperately,100000,0.38
1955,Married Filing Seperately,150000,0.47
1955,Married Filing Seperately,200000,0.56
1955,Married Filing Seperately,250000,0.59
1955,Married Filing Seperately,300000,0.62
1955,Married Filing Seperately,500000,0.75
1955,Married Filing Seperately,800000,0.84
1955,Married Filing Seperately,1000000,0.89
1955,Married Filing Seperately,1500000,0.9
1955,Married Filing Seperately,2000000,0.91
1955,Married Filing Seperately,5000000,0.91
1955,Married Filing Seperately,10000000,0.91
1955,Married Filing Seperately,20000000,0.91
1955,Married Filing Seperately,50000000,0.91
1955,Married Filing Seperately,100000000,0.91
1955,Married Filing Seperately,500000000,0.91
1955,Married Filing Seperately,1000000000,0.91
1955,Single,20000,0.22
1955,Single,30000,0.22
1955,Single,40000,0.26
1955,Single,50000,0.26
1955,Single,70000,0.3
1955,Single,100000,0.38
1955,Single,150000,0.47
1955,Single,200000,0.56
1955,Single,250000,0.59
1955,Single,300000,0.62
1955,Single,500000,0.75
1955,Single,800000,0.84
1955,Single,1000000,0.89
1955,Single,1500000,0.9
1955,Single,2000000,0.91
1955,Single,5000000,0.91
1955,Single,10000000,0.91
1955,Single,20000000,0.91
1955,Single,50000000,0.91
1955,Single,100000000,0.91
1955,Single,500000000,0.91
1955,Single,1000000000,0.91
1956,Head of Household,20000,0.21
1956,Head of Household,30000,0.21
1956,Head of Household,40000,0.24
1956,Head of Household,50000,0.24
1956,Head of Household,70000,0.26
1956,Head of Household,100000,0.32
1956,Head of Household,150000,0.39
1956,Head of Household,200000,0.47
1956,Head of Household,250000,0.52
1956,Head of Household,300000,0.54
1956,Head of Household,500000,0.68
1956,Head of Household,800000,0.76
1956,Head of Household,1000000,0.8300000000000001
1956,Head of Household,1500000,0.87
1956,Head of Household,2000000,0.9
1956,Head of Household,5000000,0.91
1956,Head of Household,10000000,0.91
1956,Head of Household,20000000,0.91
1956,Head of Household,50000000,0.91
1956,Head of Household,100000000,0.91
1956,Head of Household,500000000,0.91
1956,Head of Household,1000000000,0.91
1956,Married Filing Jointly,20000,0.2
1956,Married Filing Jointly,30000,0.2
1956,Married Filing Jointly,40000,0.22
1956,Married Filing Jointly,50000,0.22
1956,Married Filing Jointly,70000,0.22
1956,Married Filing Jointly,100000,0.26
1956,Married Filing Jointly,150000,0.3
1956,Married Filing Jointly,200000,0.38
1956,Married Filing Jointly,250000,0.43
1956,Married Filing Jointly,300000,0.47
1956,Married Filing Jointly,500000,0.59
1956,Married Filing Jointly,800000,0.6900000000000001
1956,Married Filing Jointly,1000000,0.75
1956,Married Filing Jointly,1500000,0.81
1956,Married Filing Jointly,2000000,0.89
1956,Married Filing Jointly,5000000,0.91
1956,Married Filing Jointly,10000000,0.91
1956,Married Filing Jointly,20000000,0.91
1956,Married Filing Jointly,50000000,0.91
1956,Married Filing Jointly,100000000,0.91
1956,Married Filing Jointly,500000000,0.91
1956,Married Filing Jointly,1000000000,0.91
1956,Married Filing Seperately,20000,0.22
1956,Married Filing Seperately,30000,0.22
1956,Married Filing Seperately,40000,0.26
1956,Married Filing Seperately,50000,0.26
1956,Married Filing Seperately,70000,0.3
1956,Married Filing Seperately,100000,0.38
1956,Married Filing Seperately,150000,0.47
1956,Married Filing Seperately,200000,0.56
1956,Married Filing Seperately,250000,0.59
1956,Married Filing Seperately,300000,0.62
1956,Married Filing Seperately,500000,0.75
1956,Married Filing Seperately,800000,0.84
1956,Married Filing Seperately,1000000,0.89
1956,Married Filing Seperately,1500000,0.9
1956,Married Filing Seperately,2000000,0.91
1956,Married Filing Seperately,5000000,0.91
1956,Married Filing Seperately,10000000,0.91
1956,Married Filing Seperately,20000000,0.91
1956,Married Filing Seperately,50000000,0.91
1956,Married Filing Seperately,100000000,0.91
1956,Married Filing Seperately,500000000,0.91
1956,Married Filing Seperately,1000000000,0.91
1956,Single,20000,0.22
1956,Single,30000,0.22
1956,Single,40000,0.26
1956,Single,50000,0.26
1956,Single,70000,0.3
1956,Single,100000,0.38
1956,Single,150000,0.47
1956,Single,200000,0.56
1956,Single,250000,0.59
1956,Single,300000,0.62
1956,Single,500000,0.75
1956,Single,800000,0.84
1956,Single,1000000,0.89
1956,Single,1500000,0.9
1956,Single,2000000,0.91
1956,Single,5000000,0.91
1956,Single,10000000,0.91
1956,Single,20000000,0.91
1956,Single,50000000,0.91
1956,Single,100000000,0.91
1956,Single,500000000,0.91
1956,Single,1000000000,0.91
1957,Head of Household,20000,0.21
1957,Head of Household,30000,0.21
1957,Head of Household,40000,0.24
1957,Head of Household,50000,0.24
1957,Head of Household,70000,0.26
1957,Head of Household,100000,0.32
1957,Head of Household,150000,0.42
1957,Head of Household,200000,0.47
1957,Head of Household,250000,0.52
1957,Head of Household,300000,0.58
1957,Head of Household,500000,0.68
1957,Head of Household,800000,0.76
1957,Head of Household,1000000,0.8300000000000001
1957,Head of Household,1500000,0.87
1957,Head of Household,2000000,0.9
1957,Head of Household,5000000,0.91
1957,Head of Household,10000000,0.91
1957,Head of Household,20000000,0.91
1957,Head of Household,50000000,0.91
1957,Head of Household,100000000,0.91
1957,Head of Household,500000000,0.91
1957,Head of Household,1000000000,0.91
